Brand Name,Product Name,Review
GFlock,Overall Dress,Various designs to select. Modern clothing store. Parking available front and back. Accepted cards and cash payments. Indika Perera
GFlock,Overall Dress,Women love the place. Great collection of clothes. Suggest to drop by and have a look at yourself. Heshika Madhuwanthi
GFlock,Overall Dress,They are properly changing the styles and they have understood the trend of youth..Superb place for shopping...Reasonable pricing and quality is also good . Bandara Liyanarachchi
GFlock,Overall Dress,"Was first time at your store, good collection, loved it, will visit again soon. Dhanushka Jayasinghe"
GFlock,Overall Dress,One of the best places in Sri Lanka to buy branded apparels. Good quality clothes. Priyanka W
GFlock,Overall Dress,Lots of nice workwear blouses available. COVID- safety precautions satisfactory. Emesha Pinto Jayawardena
GFlock,Shirt,Shirt sizes differs from design to design.make sure you check thesize of the design you are going to buy. Yashodini Hewage
GFlock,Overall Dress,Range of attractive women's fashion wear on nice price. Friendly staff.. Sasanga Ramanayaka
GFlock,Overall Dress,Good collection ...as well as prices 😊😊 Anjana Wickremaarachchi
GFlock,Overall Dress,Nice collection. Trial rooms are not open due to civid issues. Lakmali Hemachandra
GFlock,Overall Dress,Best place to buy dresses. Good customer service Radhiya Thabreezz
GFlock,Overall Dress,Always always find somthing simple but classy to wear and staff are super helpful mirusha ranaweera
GFlock,Overall Dress,You can find good office wear. Love their designs Hussain Asthar
GFlock,Overall Dress,Nice collection of ladies and gents wear. Helpful staff.. supun Fernando
GFlock,Overall Dress,Nice & beautiful clothes but not enough size options Manula
GFlock,Frock,A wide range of attire suited specially for ladies!! Love the frocks! Bineth T Liyanage
GFlock,Overall Dress,Prices are affordable and the dresses are unique. Hansi Dananjana Welivita
GFlock,Overall Dress,Best place u can buy linen clothes Adith Athapattu
GFlock,Overall Dress,A Nice collection of dresses and a helpful staff Denuwan Chirath Gunasekara
GFlock,Overall Dress,"In fashion industry , One of the unique sellers on the island sachini goonetilleke"
GFlock,Overall Dress,Fair amount of women's clothing were available. sumudu warnakulasuriya
GFlock,Overall Dress,The dresses were very neat and it is worth Muditha Manori
GFlock,Frock,One of the best shop for buy unique frocks..... vasana Dewage
GFlock,Overall Dress,Good quality of clothing. Crowded in weekends Luckshani Perera review· photo
GFlock,Overall Dress,Have best outfits to buy.. love it Hashvini Veerabahu
GFlock,Overall Dress,Had good collection of formal wears Sanath Vitharana
GFlock,Overall Dress,Good quality fashionable clothes store Kithmini Kuruppuarachchi
GFlock,Overall Dress,"Vast collection , very friendly staff. Sumedha Sandaruwan"
GFlock,Overall Dress,They have wide range of collection to select from warren dehoedt
GFlock,Overall Dress,So many new fashions are available manori kariyawasam
GFlock,Overall Dress,Best place for woman clothing.... Bee Perera
GFlock,Overall Dress,Should expand the collection. But great Ravlan Sam
GFlock,Overall Dress,Nice collection of clothes. Life is Good shade
GFlock,Overall Dress,Good clothes but too costly Sasanka Ranasinghe
GFlock,Overall Dress,Expensive but quality clothing suresh dedigama
GFlock,Overall Dress,Nice Place for quality clothing Akalanka Yapa (Akalanka)
GFlock,Frock,"Attractive frocks for ladies, so colorful S j"
GFlock,Overall Dress,Great collection an value for money Rehan Shah
GFlock,Overall Dress,Best Women Clothing Outlet Rohan Mahalekam
GFlock,Frock,Super place to buy your frocks... Lakmali Joseph
