<<<<<<< HEAD
Kelly Felder,Overall Dress,Office wear? This is the best place to find unique styles in my neighbourhood.....
Kelly Felder,Overall Dress,"Wide selection of good quality clothes, lots of linen apparel Lucille Pereira"
Kelly Felder,Overall Dress,They could add/improve their menswear. Really good selection for ladies. Chandi Gurusinghe
Kelly Felder,Overall Dress,Good staff and latest trendy clothing is available for ladies . M A
Kelly Felder,Overall Dress,Amazing womens clothing I just drag my woman here first haha Bhagya Dias
Kelly Felder,Overall Dress,Lovely place to get office wear for the ladies..good quality material as well TravLK
Kelly Felder,Overall Dress,A good variety of clothing here.
Kelly Felder,Overall Dress,Best ever clothes and even though the clothes are pricey they totally worth it for the quality. Hiran Weerasinghe
Kelly Felder,Overall Dress,"It is full of new fashion,good customer service and friendly staff Jennifer Samuel-Perera"
Kelly Felder,Overall Dress,Good ladies clothing options at very reasonable prices. SR de silva
Kelly Felder,Overall Dress,Great collection of clothes for ladies and at a reasonable price.... Nilashun M.Vasakar
Kelly Felder,Overall Dress,Clean and well organized clothing experience. Music should be better selected.
Kelly Felder,Overall Dress,Good place for quality clothes. Wide variety of selections Gayani D.P
Kelly Felder,Overall Dress,Love their clothing.Highly recommend!
Kelly Felder,Overall Dress,"Good collection of female cloths, girls loves it. Modern outfits Janith Perera"
Kelly Felder,Overall Dress,Has a good collection.. Can recommend qs a very good place for shopping. Surenika Jayasundara
Kelly Felder,Overall Dress,Good service. Nice collection of ladies cloths . Anuruddhi Wijesinghe
Kelly Felder,Overall Dress,Too many variety of ladies new fashions.. With good quality P.A.P Ishara
Kelly Felder,Overall Dress,nice collection of ladies clothing
Kelly Felder,Overall Dress,Pricy but worth it.. so many beautiful dresses ❤️❤️❤️
Kelly Felder,Overall Dress,The quality and collection is really good. Staffs are very friendly and helpful. wasantha dharmapriya
Kelly Felder,Overall Dress,Women's clothing only. High quality high price range clothing. Subodha Wickramasinghe
Kelly Felder,Overall Dress,Has a very good range of women's clothing Sean Trikawala
Kelly Felder,Overall Dress,Best trendy and stylish collection of women's clothing.... Erantha Fernando
Kelly Felder,Overall Dress,Good place to buy ladies casual and formal wear. 1 Prasanna Ariyawansa
Kelly Felder,Overall Dress,Good clothing store for ladies with quality garments.
Kelly Felder,Overall Dress,Clothes are fine but costumer care is bad they have no respect on costumers Prasanna Dahanayaka
Kelly Felder,Overall Dress,Love this shop. Great collection as always!
Kelly Felder,Overall Dress,Fashionable clothing store for ladies. Car park available H Sam
Kelly Felder,Overall Dress,"Good collection, but always check for damages before you buy Madawa Dayaratne"
Kelly Felder,Overall Dress,"We are happy you had a great time in our stores, we will surely pass you're comments to our showroom manager, please do visit us again once our new collection launches. Yours sincerely, Kelly Felder Management Yasothar Arulnayagam"
Kelly Felder,Overall Dress,Good place for women's clothing.
Kelly Felder,Overall Dress,It has a good collection of clothes…….
Kelly Felder,Overall Dress,Good shopping experience but only ladies clothing. Madusanka Herath
Kelly Felder,Overall Dress,"Good collection for ladies, expensive clothes, parking space in not enough, good customer service Hiru Herath (Aanya)"
Kelly Felder,Overall Dress,Great place to visit and buy quality office wears maxcimus perera
Kelly Felder,Overall Dress,Quality of clothes are not good as before..
Kelly Felder,Overall Dress,They have a nice collection to choose. Affordable prices... Harshana Samararatne
Kelly Felder,Overall Dress,Decent ladies wear. Predominantly offer dresses. Kanchana Ranasinghe
Kelly Felder,Overall Dress,Good place for office clothes and casuals for girls. Chamoth Dhasan Liyanage
Kelly Felder,Denim,Can get good quality jeans and denim G Sheela
Kelly Felder,Overall Dress,Attentive staff. The shopping music is incredible! Styles are cool. Ravin Karunarathna
Kelly Felder,Overall Dress,Quality clothing. Like KF workwear and casual clothing.
Kelly Felder,Overall Dress,It doesn't have plus size clothing its only catering for skinny people Dilan Anuruddha
Kelly Felder,Overall Dress,Good collection of women's clothing. Touch expensive.
Kelly Felder,Overall Dress,Have a good selection of clothes in limited numbers Chamod Alahakoon
Kelly Felder,Overall Dress,We can purchase uncommon fashions & beautiful fashions. Kawindu Ekanayaka
Kelly Felder,Overall Dress,Best and newest fashion collection hear now sisuranga silva
Kelly Felder,Overall Dress,Good place to buy female clothing
Kelly Felder,Overall Dress,Superb quality clothings there. 1
Kelly Felder,"Dress, Frock",Such a wide range of dresses for women. Specially thise frocks collection Anjara Abeyrathna
Kelly Felder,Overall Dress,Excellent service and latest fashions for ladies Trevin Yasin Nimaladasa
Kelly Felder,Overall Dress,They have seats. And good clothes I guess Rakee007 SL
Kelly Felder,Overall Dress,Good quality dresses for affordable price Shantha Herath
Kelly Felder,Overall Dress,"Expensive at mid range, but a good collection for ladies. Kavi Chamathka"
Kelly Felder,Overall Dress,A place to find formal wear for a reasonable price. Nilupul Kawinda
Kelly Felder,Overall Dress,Nice collection Photo 1 in review by Aruna Prabath Photo 2 in review by Aruna Prabath
Kelly Felder,Overall Dress,Best clothes I find always. Charith Heshan
Kelly Felder,Overall Dress,Very descent place Fashionable and love it much more Ramindu Thivanka Jayasuriya
Kelly Felder,Overall Dress,Female clothings. Decent and rare fashions. Bit expensive. Maduki Waththe Vidanelage 1 review
Kelly Felder,Overall Dress,"i honestly they are ripping off people, clothes are unreasonably expensive. Praveen Bhawantha"
Kelly Felder,Overall Dress,A place ypu can buy clothes specially for the young ladies Chanakya Ranasinghe
Kelly Felder,Overall Dress,Has a selection of good clothes... Nirosha Guneratne
Kelly Felder,Overall Dress,Excellent selection of fashionable clothing. Sanath Vitharana
Kelly Felder,Overall Dress,Good collection and friendly staff too Maithily Ragawan
Kelly Felder,Overall Dress,Best place to buy modern girls Dresses Thilina Gamalath
Kelly Felder,Overall Dress,Good quality dresses. Bit expensive. tharini nawodya
Kelly Felder,Overall Dress,"Wonderful quality clothes, love it Denny Devasagayam"
Kelly Felder,Overall Dress,For all types of ladies dress 👗
Kelly Felder,Overall Dress,Clothing store...good new design s Best of
Kelly Felder,Overall Dress,They have a nice collection. But expensive.. dhammika dissanayake
Kelly Felder,Overall Dress,Good place for women uncommon dress Photo 1 in review by dhammika dissanayake 1
Kelly Felder,Overall Dress,Good for office wears. But little expensive. Dhanu Amanda
Kelly Felder,Overall Dress,Very expensive for the thin materials used in all the clothes. Lahiru Chandana Wickramasinghe
Kelly Felder,Overall Dress,Good for high-class ladies fashion Vasanthy Abeyasekera
Kelly Felder,Overall Dress,Nice clothes .good place . Sharmaine Warnakulasuriya
Kelly Felder,Overall Dress,Good store with elegant wear.. Kushira Godellawatta
Kelly Felder,Overall Dress,My 1st choice when it comes to buying dresses for my wife. 1 lakshmi ranwala
Kelly Felder,Overall Dress,Clothing shop... Love it. Wide collection. Savio Perera
Kelly Felder,Overall Dress,Latest fashion iteams can buy
Kelly Felder,Overall Dress,Best place to shop for office wear Nipun Karunarathne
Kelly Felder,Overall Dress,Nice Clothes but Moderately Expensive Annie Camille
Kelly Felder,Overall Dress,Cool outfit there .. I recommend 😍 Ishan Jayawardena
Kelly Felder,Overall Dress,Love the linen collection. A fashion must. Tharinda Hettiarachchi
Kelly Felder,Overall Dress,Good quality clothes bit expensive Udari Piyumika
Kelly Felder,Overall Dress,Good shop best dresses Dihan Perera
Kelly Felder,Overall Dress,Latest and quality Ladies Wear available here. Pavindu Liyanage
Kelly Felder,Overall Dress,Affordable classy western clothing Christine videyashini
Kelly Felder,Overall Dress,Best ever clothing styles Supun Kaushal
Kelly Felder,Overall Dress,Good styles but a little on the expensive end Lakmali Joseph
Kelly Felder,Overall Dress,Nice clothing cheap.... Rihan
Kelly Felder,Overall Dress,Trendy clothing store for women... Amith Prasanna
Kelly Felder,Overall Dress,Great collection of new designs Sujani Jayakody
Kelly Felder,Overall Dress,Good quality clothing Manoj Koralagamage
>>>>>>> a2df2ffd820893e14d0aaea3c0fef2588c0fa6a3
